name,city,income,credit_score,loan_amount,employment_years,points,loan_approved,loan_to_income
Tonya Potter,Lake Dianaland,78566,665,12733,15,65,True,0.16206756103148945
Jennifer Myers,New Kayla,58477,491,2718,39,50,False,0.04647981257588454
James Miller,Lake Courtneymouth,88115,806,41005,34,80,True,0.4653577710945923
Joshua Vincent MD,Wagnerberg,88287,432,21979,33,50,False,0.24894944895624496
Kathleen Brady,Erintown,60947,708,43175,11,60,True,0.708402382397821
Rebecca Wood,Nicolestad,142125,699,25965,39,80,True,0.18269129287598945
Jesus Johnson,East Joshuaside,77537,480,49920,21,40,False,0.6438216593368328
Debra White,Murrayfurt,43022,500,10198,22,35,False,0.23704151364418205
Lisa Lopez,Lake Stephanie,119873,845,49454,36,85,True,0.4125532855605516
Rachel Greer,Port Shelia,78147,405,23294,25,45,False,0.29807926088013614
Bobby Becker,Jacobmouth,101364,794,12658,21,90,True,0.12487668205674599
Wayne Jackson,Port Heather,148187,651,35717,38,70,True,0.24102654078967792
Jacqueline Walker,New Jenniferstad,114518,674,2681,31,85,True,0.023411166803471942
Tina Herring,Alexismouth,77012,799,45571,18,75,True,0.5917389497740612
Courtney Lee,Lake Patriciashire,37936,376,8418,30,35,False,0.2219000421762969
Carmen Gonzalez,Brandiview,82184,338,6636,23,55,False,0.08074564392095786
Gabriel Murphy,East Jessicastad,66160,519,28491,30,35,False,0.4306378476420798
Jillian Stewart,New Josephberg,54878,411,19578,5,35,False,0.3567549837822078
Hector Bryant,Lake Brittanyfort,46011,361,40653,8,20,False,0.8835495859685727
Adriana Ward,Port Willie,141153,656,27358,10,70,True,0.19381805558507434
Taylor Grant,Butlermouth,138028,818,28231,28,95,True,0.20453096473179355
Diana Huffman,South Janice,89600,822,23104,17,85,True,0.25785714285714284
Gina Chapman,Lauramouth,42015,594,12650,32,45,False,0.30108294656670237
Tyler Lozano,Port Heathermouth,116870,326,9921,0,45,False,0.08488919312056131
Amanda Solis,Danielleshire,57801,537,5767,15,50,False,0.09977336032248577
Shawn Ware,Port Markmouth,114109,370,14654,0,40,False,0.12842107108115924
John Boyd,Petersburgh,113819,402,19606,19,55,False,0.17225595023677945
Joseph Jensen,Willisfort,108269,447,33740,14,50,False,0.3116312148445077
Steven Mccormick,Dawnberg,32799,306,9502,23,30,False,0.2897039543888533
Victoria Padilla,Keithland,36629,838,15315,11,65,True,0.4181113325507112
Rhonda Rodriguez,East Mary,133126,429,14119,38,55,False,0.10605741928699128
Ryan Smith,Claireton,73713,686,49384,0,45,False,0.669949669664781
Kelly Perry,Mooreside,61925,774,23610,1,60,True,0.3812676624949536
Pamela Powell,Lake Stephenburgh,46505,658,32462,29,40,False,0.6980324696269218
Paul Cox,Timothyfurt,133150,458,38435,2,40,False,0.28865940668419077
Luke Dixon,Reyesside,104000,546,48812,6,40,False,0.46934615384615386
Joshua White,Hornefort,56896,479,5149,29,50,False,0.09049845331833521
Christina Cobb,New Diana,38992,490,2918,20,40,False,0.07483586376692655
Christopher Moses,Lake Robert,138765,475,7606,27,60,True,0.054812092386408676
Mary Richards,Joelside,130290,447,16496,10,55,False,0.12660987028935453
Jack Brandt,West Angela,102641,615,18483,26,70,True,0.18007423933905553
Nathaniel Ford,Robinsonfurt,57152,596,17196,1,40,False,0.30088185890257557
Debbie King,Carrville,106858,484,30283,38,50,False,0.28339478560332404
Shannon Gonzales,New Grant,58305,371,11622,3,35,False,0.19933110367892976
Melvin Carlson,Higginsborough,136568,802,47394,20,90,True,0.3470359088512682
Trevor Bautista,East Edward,143992,400,9828,23,60,True,0.06825379187732651
Richard Roy,East Benjamin,60539,345,18387,35,40,False,0.30372156791489785
Robert Parks MD,Baileyborough,73064,681,44735,32,60,True,0.6122714332639877
David Nichols,Port Maryton,131498,506,2136,17,60,True,0.01624359305844956
Cynthia Hughes,Port Ashleyshire,49340,628,8174,29,50,False,0.16566680178354276
Russell Martin,Port Jessica,133369,395,2496,9,55,False,0.01871499373917477
Carol Mcintosh,Elizabethland,148034,610,14031,30,75,True,0.09478227974654471
Sean Dixon,New Madelinetown,108116,725,31808,5,70,True,0.29420252321580526
Kevin Davis,East Raymondberg,30371,455,8573,13,30,False,0.2822758552566593
Sean Bradshaw,Ortizberg,66342,354,8547,38,45,False,0.12883241385547617
Megan Wilson,Powellberg,142513,485,3742,7,55,False,0.02625725372422165
Amanda Taylor,Dorothyhaven,48964,748,17297,12,65,True,0.35325953761947554
Nicole Lewis,Ashleychester,47038,689,23106,13,50,False,0.49121986479016966
Mary Gibson,Kimberlyville,100807,453,19484,11,55,False,0.19328022855555665
Duane Clarke,Garrettberg,62853,645,1572,36,65,True,0.02501073934418405
Vicki Hernandez,Nicholastown,134662,498,46916,23,50,False,0.3483982118192215
Hannah James PhD,Port Sarahshire,52871,653,9401,37,60,True,0.17781014166556336
Alan Davis DVM,East Joshuachester,44408,667,37024,20,40,False,0.8337236533957846
Jasmine Farmer,East Meghan,116646,565,5911,9,55,False,0.05067469094525316
William Conrad,Martinezburgh,143567,790,16126,35,90,True,0.11232386272611394
Antonio George Jr.,South Ronaldshire,33379,322,28023,14,25,False,0.8395398304323077
Scott Schmidt,West Luisburgh,47275,307,15538,18,30,False,0.3286726599682708
Anthony Smith,Rebeccafurt,31947,808,37990,40,65,True,1.1891570413497354
Jay Buchanan,West Scottstad,76955,680,19680,27,70,True,0.25573387044376583
Theresa King,East Maryview,133544,772,29454,0,75,True,0.22055652069729828
Justin Hammond,North Jaredchester,133341,535,7578,28,60,True,0.05683173217539991
Phillip Davis,South Zachary,61186,313,34872,6,30,False,0.56993429869578
Meagan West,New Anthony,107182,410,23460,3,45,False,0.21888003582691123
Craig Williams,Garciaton,72437,773,47702,14,70,True,0.6585308613001642
Wayne Hess,Michaelhaven,32068,582,33245,19,40,False,1.0367032555818885
James Wilson,North Andre,52838,745,12909,22,80,True,0.24431280517809154
Kelsey Kelly,Warnerview,64782,808,2945,13,90,True,0.04546015868605477
Aaron Gonzalez,New Richard,36868,750,17660,27,60,True,0.479006184224802
Jessica Hernandez,Brendahaven,46614,546,10058,30,35,False,0.21577208563950745
Anthony Adams,Colemanport,127218,638,42080,37,65,True,0.33077080287380717
Barry Wilson,Chapmanmouth,85176,427,17535,2,40,False,0.20586785009861933
Matthew Richards,Port Jenniferview,98955,303,21646,15,50,False,0.2187458945985549
Michelle Stewart,North Jonathan,44896,813,3483,37,80,True,0.07757929436920884
Ronald Underwood,Loganhaven,127735,804,42869,14,90,True,0.3356088777547266
Christina Garza,Port Robertside,38330,599,7688,26,50,False,0.2005739629533003
Tina Hernandez,Mitchellton,92422,796,32450,36,80,True,0.35110687931444895
David Thompson,Samuelborough,88756,827,44891,37,80,True,0.5057798909369507
Lauren Barr,Romanland,131976,570,11822,27,60,True,0.08957689276838213
Anthony Murray,North Christopher,77453,356,11378,1,35,False,0.14690199217590022
Mary Green,East Mikeshire,97271,825,40024,32,80,True,0.41146898870166854
Penny West,North Christopher,107812,755,2468,34,95,True,0.02289170036730605
Laurie Roberts,Port Loriland,44293,708,18041,19,50,False,0.4073104102228343
Caitlyn Martinez,Alejandrabury,89245,750,34216,23,80,True,0.38339402767662056
Adam Thompson,West Amberchester,96039,785,21984,30,85,True,0.22890700652859775
Sandra White,South Anna,59038,606,40038,25,50,False,0.6781733798570412
Matthew Miller,New Patricia,110623,576,11836,38,55,False,0.10699402475072996
Kristin Wagner,Barberfurt,35683,788,44554,40,60,True,1.248605778662108
Andrew Gomez,West Rebeccaland,125321,733,8372,22,85,True,0.0668044461822041
Johnny Arnold,East Tony,132659,529,22843,24,55,False,0.17219336795844986
Richard Stevens,Whiteton,149111,731,47006,40,75,True,0.31524166560481787
Leonard Reyes,Lake Joseph,143636,739,2679,17,85,True,0.01865131304129884
Erik Brown,East Annville,116363,695,10328,10,85,True,0.08875673538839665
Mrs. Olivia Petersen,Hillside,98347,428,1022,32,55,False,0.010391776058242753
Toni Osborne,Amandaside,69535,813,15939,39,85,True,0.22922269360753578
Jeffrey Mercer,Mendozahaven,90036,755,40448,36,75,True,0.44924252521213737
Alex Whitaker,West Charlesville,114323,554,24445,38,55,False,0.21382398992328752
Carla Hoover,Lake Richard,34082,538,14981,30,25,False,0.43955753770318645
Stephanie Peterson,North Samantha,37972,628,37457,32,40,False,0.9864373749078268
Gary Greer,East Michaelview,92781,609,33479,9,55,False,0.3608389648742738
Luis Patterson,Port Jamesport,141057,580,2851,36,75,True,0.020211687473858087
Ryan Harrison,Mosleyland,82640,828,9308,16,90,True,0.11263310745401743
Laura Payne,New Ambertown,85872,710,31259,35,70,True,0.3640185392211664
Devon Ramos,Blackville,119928,531,22394,39,55,False,0.18672870388900006
Jay Alvarado,Lake Theresa,44150,705,46644,39,50,False,1.056489241223103
Emily Hunter,Haleyland,94260,635,23300,37,65,True,0.24718862720135795
Erik Keller,North Christinaburgh,123375,359,46052,30,50,False,0.37326849037487336
Danielle Mcfarland DVM,West Danielfort,149236,380,28687,3,45,False,0.1922257364174864
Kyle Mullins,Clarkmouth,88138,554,27921,8,40,False,0.316787310808051
Kerry Murphy,South Toddton,39632,325,39936,36,25,False,1.0076705692369803
Chad Moreno,Haroldport,147868,685,25578,17,80,True,0.17297860253739822
Natalie Hawkins,Reynoldschester,40589,351,22422,27,25,False,0.5524156791248861
Adrian Gibbs,Leroystad,72219,801,30038,21,75,True,0.415929326077625
Alyssa Hayes,Kaylabury,109730,496,34188,38,50,False,0.31156474984051763
Carlos Vincent,Jonathanfurt,49442,690,9572,40,60,True,0.1936005825007079
Jason Haynes,North Randymouth,38609,655,16001,3,30,False,0.4144370483566008
Timothy Coleman,North Gregory,46540,601,12864,28,45,False,0.27640739149119037
Stanley Benson,Collinsberg,66046,623,41191,4,40,False,0.6236713805529479
Brian Thompson,North Nathanhaven,111830,557,35957,33,50,False,0.3215326835375123
Wendy Smith,North Thomashaven,112978,705,32535,31,75,True,0.2879764201880012
Bethany Baxter MD,Scotttown,106724,579,30236,8,45,False,0.2833102207563435
Jennifer Baker MD,Jonesville,101874,468,4504,13,60,True,0.04421147692247286
Crystal Wolf,Petersonchester,123343,654,46641,37,65,True,0.3781406322207178
Sharon Patel,Spencerburgh,72622,677,18349,32,65,True,0.2526644818374597
Carl Powers,New Mark,79925,559,24725,17,45,False,0.30935251798561153
Michael Patterson,Deniseport,108301,778,23186,9,85,True,0.2140885125714444
Sarah Jones,East Eric,99541,758,19708,34,85,True,0.19798876844717253
Nancy Rowland,South Samuelfurt,68652,511,16918,18,45,False,0.2464312765833479
Meghan Jackson,North James,89469,688,45897,10,65,True,0.5129933272977232
Stephanie Gomez,Lake Amyland,96263,696,17183,2,65,True,0.17850056615729823
Miguel Lee,Lynchbury,109354,632,48132,34,60,True,0.44014850851363463
Brianna Hanson,West Melanie,86387,612,1774,2,60,True,0.020535497239167932
Sharon French,New Cesarfurt,42999,751,32075,32,60,True,0.7459475801762832
Taylor Kirby,Vanessaview,133952,560,17671,23,55,False,0.1319203893932155
Jeffrey Petersen,Port Amanda,121983,670,46117,4,65,True,0.3780608773353664
Manuel Cole,North Darlenemouth,44996,546,43182,38,25,False,0.9596853053604765
Joshua Horne,Morganfurt,141777,735,39425,33,75,True,0.27807754431254716
Brittney Tanner,West Victoriamouth,115814,792,38930,8,80,True,0.33614243528416254
Ashley Franco,West Nicholas,115316,337,6868,38,60,True,0.059558083873876996
Tracey Page,West David,145042,508,37486,14,50,False,0.258449276761214
Carla Young,East Theresaside,130789,811,2971,25,100,True,0.022715977643379796
Brooke Keith,East Zachary,102264,827,4235,36,100,True,0.041412422748963465
Christy Thomas,Port Darylburgh,124481,535,12516,0,40,False,0.1005454647697239
Michael Cruz,Grayton,143441,330,34287,40,55,False,0.2390320759057731
Shawna Gillespie,Espinozaville,58183,311,36896,5,30,False,0.6341371190897684
Chelsey Reyes,West Bryanbury,86370,596,21927,15,60,True,0.25387287252518237
Angela Dixon,Port Timothychester,89186,441,13778,20,50,False,0.15448613011010698
Sean Chapman,North Adamtown,146403,768,27494,11,90,True,0.18779669815509245
Robert Ramirez,Stephanieshire,59949,688,29674,4,50,False,0.49498740596173413
Steven Price,Christophertown,84239,702,25311,19,70,True,0.30046652975462673
Michelle Padilla,West Aaron,74424,757,36497,20,70,True,0.49039288401590886
Lucas Nielsen,Kelseyfort,138451,342,35261,39,50,False,0.2546821619201017
Raymond Wolf,Barnesborough,89441,601,37304,9,50,False,0.4170794154805961
Nicholas Cunningham,Mooremouth,82262,315,35600,14,40,False,0.4327636089567479
Kristin Meyer,South Allisonfort,84524,374,24860,1,30,False,0.29411764705882354
Kevin White,Anthonyshire,125631,765,25710,1,75,True,0.2046469422355947
Cynthia Johnson,East Ryanstad,42463,765,42357,33,60,True,0.9975037091114617
Sandra Lopez,West Tiffanyside,70966,305,38462,23,35,False,0.5419778485471917
Teresa Bowers,Matthewmouth,85936,420,31183,31,45,False,0.36286306088251724
Michael Lambert,South Kenneth,70963,489,5890,6,45,False,0.08300100052139847
Rebecca Newman,West Christopher,117177,712,10028,27,85,True,0.0855799346288094
Christopher Morrison,Cookshire,63408,376,30443,3,25,False,0.4801129195054252
Sierra Gentry,Jenniferstad,79060,572,9643,6,45,False,0.12197065519858336
Hannah Carter,Basston,50006,626,29515,32,50,False,0.5902291724993001
Ryan Thomas,Tylertown,120023,318,49124,3,35,False,0.4092882197578797
James Schaefer,Robertton,92163,770,12251,13,85,True,0.13292753057083645
Diana Lin,New Frank,38799,635,48259,17,40,False,1.2438207170287894
Brandon Meyer,East Haley,41957,763,16752,5,60,True,0.3992659151035584
Jason Price,Adamland,139022,360,24031,35,55,False,0.1728575333400469
Nicole Brown,New Nathantown,41188,482,31397,6,20,False,0.7622851315917257
